spotify_id,name,popularity,streams,release_date,key,mode,duration_ms
4e3ZNTAV6PCrdYMUrUlMpQ,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),76,,2023-07-07,G,Major,266467.0
4e72cq0WWovrtE3FwtRLvj,Tattoo Song,7,201660859,2011-11-15,C,Major,375319.0
4eBvRhTJ2AcxCsbfTUjoRp,Cheques,84,47956378,2023-05-19,E,Minor,183757.0
4eDE92gbf1iKImxBIKS64V,COWBELL WARRIOR!,61,,2021-12-08,D,Major,149461.0
4eIGig7wMD4iZfPKGinoGr,Fix You Too (feat. Kameron Marlowe),67,,2023-09-22,A#,Major,199383.0
4fHDlIntTsRGSyTg5UYZYC,Banana Boat (Day-O),69,,1956,C#,Major,183133.0
4fouWK6XVHhzl78KzQ1UjL,abcdefu,80,1007612429,2021-08-13,E,Major,168602.0
4ga49NFBwJLOu2zczuUf1H,Ojitos Lindos - Piano Instrumental,44,1133865788,2022-06-28,D#,Minor,114250.0
4gcVqUyT7lj281442LiBYV,cómo dormiste?,71,,2023-07-28,F,Major,183680.0
4gqRVDvnILW0cvBWZzKcRf,Punchline,63,,2023-09-29,B,Major,206008.0
4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,75,1608045237,2021-09-09,G#,Major,188369.0
4gzwK4RdSK9M43vPY68J2Y,It's All Right,57,,2020-12-18,G,Major,170187.0
4h3KlpOEXS6FxIpab6EKlf,INCOMING,72,,2021-07-02,D,Major,140160.0
4h5x3XHLVYFJaItKuO2rhy,Ghost in the Machine (feat. Phoebe Bridgers),77,110073250,2022-12-09,F#,Major,218587.0
4hAfjznZNYNHDUwk8blpTb,How It Looks From Here,58,,2023-05-26,B,Major,171320.0
4hGmQboiou09EwhcTWa0H6,Another One Of Me (feat. 21 Savage),70,,2023-09-15,F,Minor,230311.0
4hKLzFvNwHF6dPosGT30ed,Novo Balanço,84,81102253,2023-05-19,D#,Minor,140323.0
4hPpVbbakQNv8YTHYaOJP4,One Thing Right,73,148469433,2019-06-21,E,Major,181824.0
4hceSKjrkDTO0nMKFcb3sj,"Villano Antillano: Bzrp Music Sessions, Vol. 51",75,248511839,2022-06-08,,,
4hcnbu7PdISGGj82ZuDpFQ,FRESH,80,,2023-02-24,B,Minor,68688.0
4hqJ4bSlYJOXb6Z4SRmzxs,Long Live (Taylor's Version),80,,2023-07-07,C,Major,317960.0
4hrd3G5XnJzDC5LZw0Fwgu,ISSA PARTY (feat. BabyDrill),68,,2023-09-29,F#,Minor,176133.0
4hx1w2XDXdS7w7cQ4NJxIj,Phonk Bachi Bachi,69,,2023-07-27,C#,Major,104308.0
4i2qxFEVVUi8yOYoxB8TCX,Midnight Sky,76,,2020-11-27,E,Minor,223280.0
4i6cwNY6oIUU2XZxPIw82Y,Karma (feat. Ice Spice),74,46142772,2023-05-26,G#,Major,201493.0
4iAjjXGCKNQCtFklN48w7n,Every Beginning Ends,56,,2022-09-16,D#,Major,150492.0
4iH3Ygr3jIH5itM9acNx6c,"If I Ever Wrote a Piano Piece for the Opening Scene of a Modern Hitchcock Film and from the Title to a View out of a Beach House Window on a Rainy Day, With a Swing on the Porch Moving Gently, The Smell of Coffee Brewing",5,1145727611,2023-10-10,C,Major,222331.0
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,92,,2022-12-09,F,Major,201800.0
4ilZV1WNjL7IxwE81OnaRY,Gatita,70,168684524,2022-10-05,G,Major,153063.0
4ix1NGkHZEiVyzoQ6cEVs3,Ex-Special,79,,2023-09-01,A#,Minor,229627.0
4j6kId9QIqhoXvqHKgSKa0,Grapejuice,74,199587884,2022-05-20,,,
4jQNp2flpYxIoI84io47st,We Don't Talk About Bruno,3,432719968,2023-02-01,C,Minor,212011.0
4jbmgIyjGoXjY01XxatOx6,Dark Horse,83,,2013-01-01,F#,Major,215672.0
4jpNmNXMzO3aVgJhy8sdxL,Think Of Us,68,,2023-10-20,C,Major,170617.0
4juikPZkI1cDRbSfrNL6pB,Central Time,46,751134527,2020-10-16,A#,Minor,218981.0
4kRLRWnn5u9wO2wOKAAdEN,Automotivo Bibi Fogosa,87,,2023-05-19,A,Major,129778.0
4kXeBpZekIq5f6I6hFcNk5,Mean Old Sun,57,,2023-05-05,C,Major,248707.0
4kZMgewfMHoJ7BiLEMJkMa,Last Christmas,36,261116938,2019-11-15,E,Major,167107.0
4kcGn4dAtnspFcNtuSm0Or,Samadhi,66,,2023-02-20,G,Major,204000.0
4kkeuVl6gF3RMqE4Nn5W3E,E.T.,67,,2010-01-01,F,Minor,206373.0
4kovpzSYYoguJxUXQesQ13,Witch Doctor,54,,2014-10-07,G,Major,145360.0
4kvDU8vfvxupVezsVPag5v,Te Mata,75,,2023-10-20,E,Minor,232307.0
4l2UhTwyZg1NioXL3ZtQZF,Daydreaming,31,372476382,2011-01-01,E,Major,290000.0
4l2yplVehb4oiQ5qS5XCQc,LALA,60,,2023-09-29,A,Major,191213.0
4l5w5qGInIhwfvpYmPIYdK,Different 'Round Here,74,,2023-05-11,C#,Major,174992.0
4l8pyouBeneo5hueitCIXz,Late Night Talking - Instrumental,38,743693613,2022-08-26,A#,Major,178000.0
4lIxdJw6W3Fg4vUIYCB0S5,Style,79,,2014-10-27,D,Major,231000.0
4ljlAxfaEjO4Q4g9FMtVj4,Remember Me (Ernesto de la Cruz),62,,2017-11-10,D,Major,109280.0
4loIMejzvt11s97SGVEat8,Poco A Poco,86,,2023-09-21,E,Minor,156040.0
4mGrWfDISjNjgeQnH1B8IE,Primera Cita,87,,2023-04-20,A#,Major,186456.0
4mMEvkDeY56be4l7Itb5aZ,SMOKE IT OFF!,79,,2023-07-31,G#,Major,117529.0
4mWbFYZ9P14Ulf1LIFZGhH,06 Gucci (feat. DaBaby & 21 Savage),65,,2023-03-31,C,Minor,178950.0
4n8gwAl4Ypnix7sQFVSzSz,Love Grows (Where My Rosemary Goes),1,BPM110KeyAModeMajorDanceability53Valence75Energy69Acousticness7Instrumentalness0Liveness17Speechiness3,2023-01-24,A,Major,139826.0
4nEaykgBowuFbxoNA5Kyp4,Mistletoe (the Christmas Sweater Song),30,629173063,2017-11-10,E,Minor,203907.0
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,85,,2013-11-25,D#,Major,245493.0
4nYUJ36Qj9hIY9mKj8QZFF,Frankenstein,61,,2022-09-16,G#,Major,192073.0
4nhLPA3DAMEOj92U5i2cOk,Bless God,58,,2023-10-20,D,Major,292262.0
4nyMoK6gePLzCJybQl4O2F,Mtg - Coração,67,,2023-08-25,G#,Major,113442.0
4o6v3Oooyt7HF20idztRD4,Bombonzinho - Ao Vivo,72,263453310,2022-11-03,C#,Major,154702.0
4oMyggIzClkOcCTvotFLkP,Why Not,76,,2022-04-01,A,Major,165000.0
4pCbJC43j3gSqG6Fen6upD,Hey Driver (feat. The War and Treaty),85,,2023-08-25,C,Major,227467.0
4pVlAJQzUf5bWE03ekfADM,Las Morras (En Vivo),26,127026613,2023-08-01,A,Minor,162000.0
4pbC1GVfup5aAKGeXgPNvC,Leaving Looks Good on You,55,,2023-10-06,C,Major,233013.0
4pgeI9ohPGzSDeKE1D4dYf,"Keep Dat Nigga (Part 2) (feat. GloRilla, Kali & Big Boss Vette)",61,,2023-06-09,A,Minor,172792.0
4prgJBJailmHXaefkOyK9e,Sweven,67,,2023-09-29,D,Major,183000.0
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),83,,2020-07-24,F#,Major,285634.0
4q2osWfcSE0746B4SxDq0U,The Feelings Song Bored,29,777765388,2021-09-02,F#,Major,90012.0
4qAMrSKZAKAvm7VTZRPcPG,It Girl - 7th Heaven Club Mix,17,457184829,2011-12-16,E,Major,384600.0
4qCySCQyiyLT2mVUOM2zdS,The Rose Song,53,,2021-07-30,F,Major,174380.0
4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),83,,2023-03-24,A,Major,278126.0
4qXKkOZ691yYgQu4Lunrds,Enemy feat. J.I.D. (from the series Arcane League of Legends),59,1223481149,2021-11-20,D,Major,173381.0
4qsOrxBv09HhNSpsgMRXdC,Esqueça-Me Se For Capaz,74,258316038,2021-10-14,F#,Minor,169059.0
4qtT33duNOCe87kNskVL6m,Merry Christmas Everyone (Eggnog Song),0,351636786,2014-09-01,C,Major,182602.0
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),84,651732901,2021-05-21,G,Major,154983.0
4r9kj0CqH7RCp6Oxx56SvN,Memories,72,,2023-10-20,C#,Major,155410.0
4rHZZAmHpZrA3iH5zx8frV,Mirrors,84,,2013-03-15,F,Minor,484147.0
4rTeOSYqwXNz5qPR2DUTFZ,Everybody (Backstreet's Back) - Radio Edit,65,,2013-06-10,A#,Minor,224960.0
4rXLjWdF2ZZpXCVTfWcshS,fukumean,93,,2023-06-16,C#,Minor,125040.0
4rithk0wQbWsppbWiaFFgE,Self Esteem (featuring NLE Choppa),73,,2022-11-25,D,Major,216032.0
4s8BIKx4Zh6ryAEz8RTlaU,Foolish One (Taylor’s Version) (From The Vault),77,,2023-07-07,G,Major,311765.0
4sDpxaulErbJ9NBaJDC7cJ,Buenas,83,,2023-09-22,G#,Major,192955.0
4sQXDAxpK2G5rVd4UV5WcX,Dos Millones,28,338422004,2023-05-01,,,
4sVrOA0sytAzv102tnQmr7,RITMADINHA DANÇANTE,76,,2023-03-14,C#,Major,125508.0
4srcMdbm2qzVG98tJajHxp,Pantysito,76,273005485,2022-03-18,G,Minor,240413.0
4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,83,,2017-11-10,C,Minor,238253.0
4t46soaqA758rbukTO5pp1,Mi Bello Angel,87,31873544,2023-06-30,A,Minor,188667.0
4tVDoTVVp1lelp8dO0clSH,sdp interlude - extended instrumental,52,41210087,2023-06-21,,,
4u1MnIidYnjxfNAMH5JqLW,Found (Forever),46,225093344,2022-06-24,,,
4uNemwIbhAO28XZzHBDzVp,Never Again,2,203221468,2022-08-12,A#,Minor,213924.0
4uOBL4DDWWVx4RhYKlPbPC,Queencard,83,96273746,2023-05-15,E,Minor,161240.0
4usnf7irdy9PrVsmb82BXI,Breakin' in Boots,64,,2023-10-06,C,Major,155173.0
4vU3FDQiL394Dl21OYfNbg,Noticed,67,,2023-09-29,C,Major,166985.0
4w273WCBXwM4P3jTX5HkB2,El Rescate,76,287278853,2022-07-22,,,
4wH4dJgrsxONID6KS2tDQM,Maneater,84,,2006-01-01,F#,Major,258893.0
4wN8Ov3kPZdkJ8XcYxYUGz,One Jump Ahead,58,,1992-01-01,G,Major,142440.0
4wQmwPWCUn6gi11Gep2qsP,IT GIRL,85,,2023-09-30,C#,Major,161760.0
4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",80,,2021-05-21,D,Major,163587.0
4wkFfuijPHrw45ddeek4fu,I Don't Think That I Could Love You,51,,2023-07-14,D#,Minor,196904.0
4wwLFbstcXI6sWOKNcIpHC,"Am I Dreaming (Originally Performed by Metro Boomin, ASAP Rocky and Roisee) - Instrumental Version",12,94186466,2023-06-10,A,Minor,263275.0
4xF4ZBGPZKxECeDFrqSAG4,snowfall,88,,2022-01-14,A#,Major,124066.0
4xjBcSiWiaDYVx8956zMy2,Perdonar,66,,2023-05-11,D#,Major,162000.0
4xngsqfDufnGZ2MjztykGO,Table,43,247737946,2022-10-28,C,Major,111522.0
4xqrdfXkTW4T0RauPLv3WA,Heather,89,,2020-03-20,F,Major,198040.0
4y5bvROuBDPr5fuwXbIBZR,Paper Rings,86,,2019-08-23,A,Major,222400.0
4yJ1fD1LvIVtTDOu4NyKLU,cross my heart,70,,2023-09-19,G#,Major,146229.0
4yUjU77l4dUdsjhtCSbYJt,Starry Eyed - Remastered,15,74601456,2021-04-16,A,Major,142489.0
4zCwEHbwVb50Z0VmkqnUyZ,how am i just supposed to give you a song? how about Burt's Bees and money trees,0,1093605526,2020-03-24,E,Major,133004.0
4zDfgax6Ihb0UWdour1ZEs,Zero To Hero,63,,1997-01-01,C,Major,140573.0
4zW4yUJtrt37ZXod5wrUit,Myriad,66,,2023-06-08,C,Major,185146.0
4zmKGsrXjLmljb5fTaBTot,Snow On The Beach (feat. More Lana Del Rey),82,60350538,2023-05-26,F#,Minor,229943.0
4zvOGGNDe6Tx879wmAAWjR,FAME (feat. Song Ga In & Chancellor),29,322336177,2019-10-25,C,Minor,241920.0
505v13epFXodT9fVAJ6h8k,AMARGURA,90,153372011,2023-02-24,F#,Minor,170480.0
50EGsYVI4bC5AmfYp5KFvl,Spirits and Demons (with Meghan Patrick),54,,2023-06-23,C,Major,199693.0
50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,72,,2019-11-15,F#,Major,260907.0
50ssiEHx556vul2XyUbxwU,"Bibbidi-Bobbidi-Boo - From ""Cinderella"" Soundtrack",59,,2001-01-01,G#,Major,77933.0
5170t9T5WK79GweXL8EiAb,No Hope (The Frog Song),50,1200808494,2021-03-11,B,Minor,130052.0
51DyRlPy8pLq98H2f2g3pa,pamplemousse,47,150500965,2022-01-14,,,
51FvjPEGKq2zByeeEQ43V9,El Merengue,85,223633238,2023-03-03,G#,Minor,189357.0
51Grh1RyUDcMBbpuyUIUHI,rises the moon,85,,2019-04-10,F,Minor,161929.0
51QmqegeWI2orK2mzDfnIH,El Mambo,80,,2023-07-13,C#,Minor,129846.0
51fqkA2jYEfXiUkcQYpCyB,Pit Stop (feat. French Montana),56,,2023-10-20,D,Major,167067.0
51pxwIxDVCbFHW8oyJFQXD,Erro Gostoso - Ao Vivo,82,153454328,2023-01-27,F#,Major,178812.0
51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),82,92035115,2023-05-01,E,Minor,182149.0
52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),78,105062254,2023-02-24,C#,Minor,238253.0
52OWRufMrpxRcv3Sy97A42,RAGE,67,,2022-10-14,B,Major,82062.0
52RgkUwQNKjh3iHhxV3rfZ,Save Your Tears - Live,52,1591223784,2023-03-03,C,Major,178188.0
52WoZbGVLrEW0w6AGT9wNS,"Wrong One (with Gloss Up & Slimeroni feat. K Carbon, Aleza, Tay Keith)",60,,2023-09-06,C#,Major,177000.0
52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,76,,2021-11-19,C,Minor,216120.0
53tfEupEzQRtVFOeZvk7xq,DESPECHÁ,80,782369383,2022-09-09,G,Major,156788.0
54ELExv56KCAB4UP9cOCzC,Gato de Noche,82,304118600,2022-12-22,G#,Major,227013.0
54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),74,704171068,1986-03-03,,,
54ggxbEopZwQ20zurJiHSD,help urself,69,,2022-12-02,B,Major,125277.0
54ipXppHLA8U4yqpOFTUhr,Bones,86,,2022-07-01,F,Minor,165265.0
55I6Bsh9JPVNXNp0fC41BL,Thinking of You,43,154797871,2018-01-27,A,Major,159032.0
55N8cxpE1QDoeaaNqUnoZ2,Bad Decisions,64,219196651,2020-04-10,,,
55a01VsdKH2OeSXLGy9wd5,Jack and Diet Coke,65,,2023-06-23,E,Minor,193400.0
55dk5wKH4izQ95SfjDnxEB,For the First Time,57,,2023-05-26,F,Minor,248067.0
562S3M4AGzUZcZ6G1WorfN,Drifted (feat. Jayla Darden),53,,2023-10-20,F,Minor,250221.0
569aPavFjL3WvPwZepX67d,Melancholy,75,,2023-06-22,A#,Major,179294.0
569uHYIB0X324FZOBEhvit,Ghostbusters,69,,1993-10-12,E,Major,239133.0
56CmYOZ5YNtmuVUtY5W5jF,Fall In Love With Me,53,,2023-08-04,E,Major,195547.0
56v8WEnGzLByGsDAXDiv4d,ETA,85,,2023-07-21,A#,Minor,151373.0
57727BzmxlMIcnWsweze6M,Bird Song - After Hours,20,698086140,2021-06-25,B,Minor,191250.0
57LIE4xGtrUqicdDiikdMp,Arcadia,67,,2022-11-19,G,Major,176455.0
57VtYqxn3zch1rRgpliLZQ,"Let It Snow! Let It Snow! Let It Snow! (with The Page Cavanaugh Trio) - From the CBS Radio Broadcast, ""Songs by Sinatra""",33,,1945,C#,Major,102627.0
586x98q1tY2vlDlhN1BwQM,Mexican Phonk Eki,76,,2023-06-23,D,Major,98068.0
58pTPJPBjw1xL9OcLcQczU,I Remember Everything (feat. Kacey Musgraves),75,,2023-08-24,C,Major,227196.0
59GEWDzQgCXM55aGZDWSrQ,NO FINSTA,59,,2023-10-13,C#,Major,118356.0
59HaNjWtlhA8b5Y4PzKo8r,Get My Song,0,235549288,2019-06-21,,,
59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,73,,2014-10-27,G#,Major,220440.0
59KOoHFcw5XfICnO57holu,Last Kiss (Taylor's Version),76,,2023-07-07,A#,Major,369120.0
59NraMJsLaMCVtwXTSia8i,Prada,94,,2023-08-11,G#,Major,132359.0
59WDxA3UxKvJDIJcK6dVZv,Gasoline,59,657723613,2022-08-30,G,Minor,191907.0
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),86,556585270,2022-04-29,C#,Major,189893.0
59uQI0PADDKeE6UZDTJEe8,Last Night,85,,2023-01-31,F#,Major,163855.0
5A49HPtTtmaZZfvByRkkDC,The Sweetest Song of a Heartless Man,6,887906111,2019-10-15,,,
5ADo2azXSsHQu0mC2RxgXq,Telluride,56,,2023-09-29,E,Major,184373.0
5ASmXTdVZB0koe7pXrV0Cr,Heat For The Summer 2,9,677389855,2023-09-24,B,Minor,134844.0
5AjU37DtPZ9E4EqnN6F5eL,PROVENZA(New English Song),0,885093467,2022-10-13,A#,Minor,194058.0
5AqiaZwhmC6dIbgWrD5SzV,"Peso Pluma: Bzrp Music Sessions, Vol. 55",85,200647221,2023-06-01,F,Minor,187660.0
5BN59BDczcpxstFKILIH0q,Savior Complex,70,37091576,2020-06-18,,,
5BmB3OaQyYXCqRyN8iR2Yi,SLUT ME OUT,78,,2022-04-22,F#,Minor,123673.0
5BvEzwZJeL2XIvoxT2zaOD,Søngleikur,40,267789608,2021-03-12,D,Major,189750.0
5C8h9PY9oTneqJihbn10NB,Soak City (Do it),78,,2023-06-03,A,Major,122321.0
5CscrLqFBgPfZR8fGtikov,making the bed,82,,2023-09-08,G,Major,198867.0
5CygAGV9yYyI2LP20KqQKl,De Lejitos,62,,2023-10-05,E,Minor,177333.0
5CzixCxDkRXX9mScCmah8O,Un Ratito,78,417230415,2022-05-06,C,Minor,176936.0
5DSi7heBC8eTIFROBvttnp,Season Of The Witch,72,,2019-08-09,D,Major,247148.0
5DrNFzZZZVfXaEZCaceKnp,Seek & Destroy (Remastered),65,98709329,1983-07-25,A,Major,414720.0
5EeQQ8BVJTRkp1AIKJILGY,All Is Found - Kacey Musgraves Version,63,,2019-11-15,F,Major,183735.0
5Eh1nj7IjV9lwpcKAkidyY,One Of Your Girls,87,,2023-10-13,B,Minor,181482.0
5ElCK5WdRS46zKFxYcwGlX,Mockingbird Song,46,1241559043,2016-03-08,C,Major,132404.0
5F820xSuKiMLpGOV04Xs3c,Fjord,70,,2022-12-11,C#,Major,174520.0
5F8MMujEHaI2qqmj4EcwBP,Boyfriend,42,,2023-09-01,G,Major,138027.0
5FMXrphygZ4z3gVDHGWxgl,Copacabana (At the Copa),74,,2006-09-12,G,Minor,236760.0
5FX30idriKlEIRYTxpNf65,AVOID ME,75,,2022-02-11,F#,Minor,105789.0
5GcziNdXVXWJKK5pNOwCcG,Something Real,61,,2023-02-24,B,Major,237093.0
5Gdbm8oHbicLgj79HcOxtL,Into The Walls,65,,2023-10-20,F,Major,188605.0
5Gt9bxniM1SxN61yRzRhXL,United In Grief,79,156898322,2022-05-13,G#,Major,255378.0
5H1WgNxf2Fb3EJWn4QgX5E,Tails I Lose,61,,2023-05-12,D,Major,225801.0
5HM5trJxTouv3eUVcbW8sh,Sensational (feat. Davido & Lojay),76,,2023-10-20,F#,Major,231109.0
5HjEC3NlSzKsVKmqnhXrum,Another Love Song,42,1813673666,2002,A,Major,195558.0
5HrIcZOo1DysX53qDRlRnt,Shoong! (feat. LISA of BLACKPINK),71,76910644,2023-04-25,B,Minor,205101.0
5HtDRrfc4A4EscQlPoRAX5,"Love Will Have Its Sacrifices (Official Theme Song for ""Carmilla"")",28,326792833,2014-10-03,F#,Major,148800.0
5I9nwDidj4Y6mVRYS7HuPS,Nomad,66,,2023-05-15,A#,Major,200000.0
5IN2qvFpISNge4Bed3fJz4,Why Would I?,59,,2023-10-06,A#,Minor,119172.0
5IlwjO7Tvi0oGjCA2xgkcG,Excuses (The Alcohol Song),10,327498031,2009-01-01,A,Major,208853.0
5Isu1HN1JWk9QrXHybIqkn,Jhoome Jo Pathaan Song - Instrumental Version,0,1365184,2023-09-20,F,Minor,197985.0
5Izy5w7WRKyOTH7CtWgyPG,Never Been Over,55,,2023-10-06,E,Major,205307.0
5JDM1KbfvautHx2Il9DjMZ,Mississippi Or Me,62,,2023-08-11,F#,Major,210600.0
5JKhXfLo9QUOV38egXmhcI,Wild Uncharted Waters,52,,2023-05-26,F,Minor,179973.0
5JYPXqMwYc0zTODQdjMEZN,Deli,83,,2023-07-21,C#,Major,126857.0
5KAwRUyeAky7zPyRkuuUl9,Montagem Game 196 e Nem Começou o Filme (feat. MC Morena de SP),69,,2023-06-02,G,Major,225692.0
5KES6ut3LAZxmgSOX0ijex,Prima Donna - From 'The Phantom Of The Opera' Motion Picture,49,147538971,2004-12-10,F,Major,209733.0
5KFu6iSHDMHHlAqGTWXi6Y,Songs & Cigarettes,15,185408548,2022-08-12,A#,Minor,219526.0
5L7h1PCOF5lrX3e3v8sJAx,TIRED OF PROBLEMS,74,,2023-07-21,E,Minor,109268.0
5Lkge8ZPF9LlrHcaRjO1HJ,Privileges,35,112436403,2018-08-31,,,
5M5vEmbbmqkJGFZ5WNJyIP,Friends,10,349585590,2016-11-18,G,Major,209404.0
5MFUxQJGj5KrcCX6Gnphgh,Loved By You,62,,2023-10-13,F,Major,178453.0
5MxFWjuqQIsbNWbMdMdbli,La Jumpa,79,538115192,2022-11-30,G#,Major,255693.0
5NIqVwRrKmstwX9wZgkbMU,Apna Dittokcherra song,0,397582059,2023-06-28,F,Major,138043.0
5NWOEqOSCqHebuRMjYEn1i,Isolate,71,,2023-02-27,G,Major,202000.0
5NdYqiRuJdRIyHZU0OIEYy,Heart to Break,58,,2023-07-14,C#,Major,197641.0
5NxgenNnK2EXDfzkO8oKqt,Antidepresivos,76,136689549,2023-08-03,A#,Minor,145385.0
5OBNJBe05A45VBM9ZXKUey,Alto Songo (Se Quema la Maya) - Son Montuno,0,11599388,2013-07-17,E,Minor,181973.0
5OW43IBab173vY5aaJsdcc,That's the Way Love Goes,0,177503916,2013-10-31,,,
5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),82,720434240,2022-10-06,D,Major,154487.0
5OndtwLGA9O6XHFcGm2H7r,Out Of The Woods,66,,2014-10-27,G,Major,235800.0
5PDVNITcYdRzZUkm035Efh,"Johnny Appleseed, What a Guy!",2,939844851,2011-02-23,F,Major,58973.0
5PMp84lVFm0SWEWOx1aQsw,Call Me A Dreamer,55,,2021-11-03,E,Major,228799.0
5PsGfCv1s5iEwEy27e2poj,Cardigan Song,45,812019557,2016-05-13,G,Major,289000.0
5QIotv1TlDk4ivYICmaT0o,Let's Go,26,1202722675,2004-01-01,C,Major,255267.0
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,78,,1976,A,Minor,308120.0
5RA07TPFsjrAR9iDR0OiHC,Cloud Gazing,65,,2023-03-09,G#,Major,167947.0
5RaBeejGtdPEszYEKYECs2,Love Story (Taylor's Version) - Elvira Remix,63,,2021-03-23,B,Minor,211857.0
5RknKQS8uPXks3pCETEUKY,Grizzley 2Tymes (feat. Finesse2Tymes),60,,2023-10-06,C#,Major,166957.0
5RqSsdzTNPX1uzkmlHCFvK,QLONA,93,,2023-08-10,G,Minor,172798.0
5Ryu0SlsYjKh78RkJUONFr,Flex Up (feat. Future & Playboi Carti),77,,2020-11-27,A,Major,170859.0
5S2fFnqCM8jYc4GL6k8dWK,Evermore,66,,2023-04-08,C,Major,173667.0
5S4aYQAJOwJMAamANWlICO,exile (feat. Bon Iver),74,,2020-08-18,F#,Major,285640.0
5S5iGgjym5A1JUDAv50wYg,Te Felicito,68,606361689,2022-11-11,C,Major,224524.0
5SDn3TgBP9ZfxqPhaRyFFz,My Sahel,37,430977451,2023-10-04,B,Minor,278500.0
5SHXikmjPwChjvpVIeYkMf,Skin de Bandida,87,,2023-09-22,G,Minor,176135.0
5SIb4S2seQAeCHPXxiNHBL,Dance With You,64,,2023-04-14,G,Major,183542.0
5SfdvzJpx8e8AAL4VDlRWp,Supergirl,45,1113838873,2009-01-01,G,Minor,174267.0
5Sk39LuvdwuvL84jD01Dum,vendetta!,80,,2022-05-20,C#,Major,107045.0
5SrIdgRzq7GPiHhwggPnsn,Worst Days (My Worst Song),0,50746620,2023-10-06,A#,Minor,98142.0
5TGkqW4UfYV1jQVLrhz4Yc,I'm Geekin (feat. NLE Choppa & BIA) - Remix,60,,2023-06-16,D,Major,189027.0
5TIfKjyrYdwmFyVdVDS1PK,That One Song With The Hilariously Long Name That Was Only Suggested and Actually Used To See How Fucking Stupid It Would Look On Streaming Services And On The Back Of A Jewel Case If Physical Media Was Still Popular Enough Of A Medium To Invest In,0,146363130,2021-01-18,F#,Major,49091.0
5TMLavqGRKNxgzMBrVpC9R,Mon Amour - Remix,80,578207856,2021-08-18,D,Major,179940.0
5TgEJ62DOzBpGxZ7WRsrqb,Work Song,80,,2014-09-19,A#,Major,229720.0
5UEvyZS3W5nfXxPo5DM73j,Slide Into the Void,43,67070410,2020-02-25,B,Minor,323368.0
5UK5ZeUAzy3Am4VeU6ouV8,Part of Your World,68,,2023-05-26,F#,Major,214373.0
5UWJ898JHDe9Ong9Gnkdhd,Sleeper,61,,2023-10-18,A,Major,244271.0
5UzLPjUzrIStZCocniiH1y,Ave Maria,48,,2023-10-20,B,Minor,177797.0
5V0JNkNgBkbmhJ9yfwXYTZ,Winter Song/Hallelujah/Happy Xmas (War Is Over),0,460492795,2021-12-11,C#,Major,198889.0
5V1JR3LgqDKiTe5L0wx5wj,Mr. Morale & the Big Steppers Song,0,58687425,2022-05-11,,,
5V56ltGlJGnpb7FiXTx898,Camille Claudel – Into the Fire: II. Rodin,0,293186992,2021-11-17,A,Major,288480.0
5VO7QIvnkrcPVWCwq8X2UE,Hurricane Room,16,408843328,1991-01-01,D,Minor,430560.0
5VjUK60aNfdNkXxi5JLHDq,The Labyrinth Song,43,187339835,2015,,,
5VzaFU0O3pTmG3fnjs0Ff0,Passages,69,,2023-09-26,E,Major,181026.0
5WZlorRUxgryaweu7kqeHd,Other Boys,75,,2023-09-08,A#,Minor,137066.0
5WbfFTuIldjL9x7W6y5l7R,Kingston,81,,2019-05-24,A#,Minor,202653.0
5WnSVTtFe5YmbunJwbeYLA,Sunflower (Spider-Man: Into the Spider-Verse),9,2808096550,2023-06-16,D,Major,157686.0
5X3T8jHNIJSXviiDmiBdz0,Enemy,70,189236868,2019-08-23,,,
5XPpizt2S1gtSuPbFgUVBR,Stereo,37,1256880657,2006-10-24,F,Minor,249507.0
5XSf99Y8s9rDeqPxOIsExG,Sushi for One,0,334733572,2023-01-27,,,
5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,88,,2023-08-17,B,Minor,156346.0
5XcZRgJv3zMhTqCyESjQrF,Poison,75,,1989-07-25,D,Minor,270080.0
5XdxtGNFQTxDiTygagtrWi,"SHOW YOU CAN (Prod. Czaer, JAKOPS)",55,1329090101,2023-08-22,C#,Major,194893.0
